GOOGL_Q3_2006,401.90001,467.120004
GOOGL_Q2_2006,420.039994,401.90001
GOOGL_Q1_2006,389.530007,415.600011
GOOGL_Q4_2005,422.519995,388.739996
GOOGL_Q3_2005,313.629999,424.340011
GOOGL_Q2_2005,295.039996,314.220015
GOOGL_Q1_2005,181.760001,294.340013
GOOGL_Q4_2004,197.40,177.950002
GOOGL_Q3_2004,130.799994,192.110007
JNJ_Q4_2015,101.709999,108.860001
JNJ_Q3_2015,93.43,103.18
JNJ_Q2_2015,98.300003,94.129997
JNJ_Q1_2015,100.459999,98.43
JNJ_Q4_2014,105.050003,100.970001
JNJ_Q3_2014,105.980003,104.639999
JNJ_Q2_2014,105.150002,106.50
JNJ_Q1_2014,98.309998,105.620003
JNJ_Q4_2013,91.139999,98.00
JNJ_Q3_2013,86.589996,92.160004
JNJ_Q2_2013,85.720001,86.330002
JNJ_Q1_2013,81.389999,85.720001
JNJ_Q4_2012,71.019997,81.389999
JNJ_Q3_2012,68.919998,69.839996
JNJ_Q2_2012,67.419998,68.919998
JNJ_Q1_2012,66.040001,67.419998
JNJ_Q4_2011,65.589996,66.040001
JNJ_Q3_2011,63.650002,65.970001
JNJ_Q2_2011,66.480003,63.220001
JNJ_Q1_2011,59.630001,66.419998
JNJ_Q4_2010,62.630001,59.209999
JNJ_Q3_2010,62.09,62.060001
JNJ_Q2_2010,59.07,62.490002
JNJ_Q1_2010,65.370003,59.040001
JNJ_Q4_2009,64.709999,64.839996
JNJ_Q3_2009,60.93,64.900002
JNJ_Q2_2009,56.82,61.02
JNJ_Q1_2009,52.299999,57.23
JNJ_Q4_2008,60.130001,53.360001
JNJ_Q3_2008,69.07,58.580002
JNJ_Q2_2008,63.75,67.50
JNJ_Q1_2008,65.129997,63.540001
JNJ_Q4_2007,66.559998,64.290001
JNJ_Q3_2007,65.660004,67.75
JNJ_Q2_2007,61.939999,65.660004
JNJ_Q1_2007,60.259998,61.939999
JNJ_Q4_2006,66.129997,60.259998
JNJ_Q3_2006,65.00,65.860001
JNJ_Q1_2006,59.490002,60.139999
JNJ_Q4_2005,61.07,59.450001
JNJ_Q3_2005,63.18,60.299999
JNJ_Q2_2005,64.82,63.900002
JNJ_Q1_2005,67.32,65.620003
JNJ_Q4_2004,63.349998,67.379997
JNJ_Q3_2004,56.389999,63.759998
JNJ_Q1_2004,51.049999,55.740002
JNJ_Q4_2003,51.66,50.549999
JNJ_Q3_2003,49.709999,50.849998
JNJ_Q2_2003,51.700001,49.709999
JNJ_Q1_2003,57.869999,52.080002
JNJ_Q4_2002,54.25,56.75
JNJ_Q3_2002,54.950001,53.200001
JNJ_Q2_2002,51.700001,54.25
JNJ_Q1_2002,64.199997,51.700001
JNJ_Q4_2001,58.900002,64.199997
JPM_Q4_2015,63.950001,59.450001
JPM_Q3_2015,61.119999,66.290001
JPM_Q2_2015,68.120003,60.700001
JPM_Q1_2015,60.41,67.889999
JPM_Q4_2014,62.18,60.720001
JPM_Q3_2014,60.240002,62.419998
JPM_Q4_2005,39.830002,41.779999
JPM_Q2_2005,35.220001,34.23
JPM_Q1_2005,34.790001,35.709999
JPM_Q4_2004,39.48,34.900002
JPM_Q3_2004,39.900002,38.970001
JPM_Q1_2004,41.950001,38.380001
JPM_Q4_2003,36.560001,42.09
JPM_Q3_2003,34.700001,36.27
JPM_Q2_2003,33.84,34.599998
JPM_Q1_2003,24.15,34.25
JPM_Q4_2002,25.25,23.75
JPM_Q3_2002,19.15,24.01
JPM_Q2_2002,33.59,18.35
JPM_Q2_2002,33.59,18.35
JPM_Q1_2002,35.650002,33.59
JPM_Q1_2002,35.650002,33.59
KO_Q2_2014,42.389999,42.099998
KO_Q1_2014,38.529999,41.98
KO_Q4_2013,41.119999,38.990002
KO_Q3_2013,38.00,40.77
KO_Q2_2013,40.50,38.189999
KO_Q1_2013,40.389999,40.50
KO_Q4_2012,36.990002,40.389999
KO_Q3_2012,38.16,36.220001
KO_Q2_2012,78.099998,38.16
KO_Q1_2012,73.830002,78.099998
KO_Q4_2011,70.150002,73.830002
KO_Q3_2010,59.040001,65.120003
KO_Q1_2010,55.360001,50.380001
KO_Q3_2009,53.400002,57.41
KO_Q2_2009,48.48,53.32
KO_Q1_2009,43.759998,48.209999
KO_Q4_2008,45.400002,44.27
KO_Q2_2008,51.919998,51.810001
KO_Q1_2008,61.009998,51.860001
KO_Q4_2007,61.450001,60.799999
KO_Q3_2007,57.610001,62.32
KO_Q2_2007,52.650002,57.610001
KO_Q1_2007,48.200001,52.650002
KO_Q4_2006,48.360001,48.200001
KO_Q3_2006,44.900002,48.650002
KO_Q2_2006,43.200001,44.900002
KO_Q1_2006,42.099998,43.240002
KO_Q1_2006,42.099998,43.240002
KO_Q4_2005,40.790001,42.119999
KO_Q4_2005,40.790001,42.119999
KO_Q3_2005,43.209999,40.98
KO_Q2_2005,41.959999,43.189999
KO_Q1_2005,41.830002,42.560001
KO_Q4_2004,41.900002,41.91
KO_Q2_2004,50.509998,40.16
KO_Q1_2004,50.48,50.450001
KO_Q4_2003,50.799999,50.060001
KO_Q3_2003,43.00,49.889999
KO_Q2_2003,46.25,42.950001
KO_Q1_2003,40.50,46.349998
KO_Q4_2002,44.150002,40.32
KO_Q3_2002,48.400002,43.57
KO_Q2_2002,56.25,47.799999
KO_Q1_2002,52.00,56.25
KO_Q4_2001,46.799999,52.00
MRK_Q4_2015,52.009998,53.080002
MRK_Q3_2015,49.349998,52.790001
MRK_Q2_2015,56.93,49.400002
MRK_Q1_2015,57.259998,57.709999
MRK_Q4_2014,57.220001,58.189999
MRK_Q3_2014,59.09,57.450001
MRK_Q2_2014,57.700001,59.400002
MRK_Q1_2014,56.650002,57.610001
MRK_Q4_2013,49.880001,56.09
MRK_Q3_2013,48.919998,49.740002
MRK_Q2_2013,46.259998,47.639999
MRK_Q1_2013,44.00,46.259998
MRK_Q4_2012,41.860001,44.00
MRK_Q3_2012,44.970001,41.00
MRK_Q2_2012,41.25,44.970001
MRK_Q1_2012,38.299999,41.25
MRK_Q4_2011,37.880001,38.299999
MRK_Q3_2011,32.59,37.689999
MRK_Q2_2011,35.169998,32.400002
MRK_Q1_2011,33.049999,35.220001
MRK_Q4_2010,36.290001,33.07
MRK_Q3_2010,36.759998,36.369999
MRK_Q2_2010,34.830002,37.209999
MRK_Q1_2010,37.639999,35.32
MRK_Q4_2009,36.82,37.490002
MSFT_Q4_2015,54.32,54.950001
MSFT_Q3_2015,44.75,55.349998
MSFT_Q2_2015,44.459999,43.880001
MSFT_Q1_2015,40.599998,44.709999
MSFT_Q4_2014,46.66,40.779999
MSFT_Q3_2014,46.27,47.700001
MSFT_Q2_2014,41.860001,46.369999
MSFT_Q1_2014,41.150002,42.169998
MSFT_Q4_2013,37.349998,40.43
MSFT_Q3_2013,33.349998,37.220001
MSFT_Q2_2013,34.75,33.00
MSFT_Q1_2013,28.639999,34.75
MSFT_Q4_2012,27.25,28.639999
MSFT_Q3_2012,29.809999,26.709999
MSFT_Q2_2012,30.620001,29.809999
MSFT_Q1_2012,32.220001,30.620001
MSFT_Q4_2011,26.549999,32.220001
MSFT_Q3_2011,24.719999,26.110001
MSFT_Q2_2011,25.93,25.200001
MSFT_Q1_2011,25.530001,25.74
MSFT_Q4_2010,28.049999,25.60
MSFT_Q3_2010,24.77,27.969999
MSFT_Q1_2010,29.35,23.299999
MSFT_Q2_2009,24.049999,25.76
MSFT_Q1_2009,18.23,23.969999
MSFT_Q4_2008,19.530001,17.83
MSFT_Q3_2008,26.379999,19.15
MSFT_Q2_2008,27.27,25.77
MSFT_Q1_2008,28.83,27.73
MSFT_Q4_2007,35.790001,27.879999
MSFT_Q3_2007,29.459999,36.099998
MSFT_Q2_2007,29.67,29.459999
MSFT_Q1_2007,27.889999,29.67
MSFT_Q4_2006,29.91,27.889999
MSFT_Q3_2006,27.32,29.860001
MSFT_Q2_2006,23.530001,27.32
MSFT_Q1_2006,27.67,23.540001
MSFT_Q4_2005,26.25,27.299999
MSFT_Q3_2005,25.709999,26.51
MSFT_Q2_2005,24.85,25.91
MSFT_Q1_2005,24.24,25.059999
MSFT_Q4_2004,26.799999,24.25
MSFT_Q3_2004,27.82,26.85
MSFT_Q2_2004,28.700001,27.59
MSFT_Q1_2004,24.950001,28.57
MSFT_Q4_2003,27.58,25.200001
MSFT_Q2_2003,25.59,28.59
MSFT_Q1_2003,24.459999,25.940001
MSFT_Q4_2002,52.299999,24.25
MSFT_Q3_2002,44.32,53.009998
MSFT_Q2_2002,54.119999,44.869999
PFE_Q4_2015,31.85,30.059999
PFE_Q3_2015,31.299999,32.599998
PFE_Q2_2015,33.560001,31.450001
